Date,NewLikes,DailyPostsReach,WeeklyPostShares,DailyPostShares,DailyPageActions,DailyPostsImpression
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-19,1806,1779295,545446,120747,50,6363587
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-20,1648,1642344,549501,109788,41,6013914
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-21,1637,1588295,557356,103741,48,5790110
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-22,1464,1549743,549797,103908,40,5514635
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-23,1557,1581070,543822,104842,43,5755811
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-24,1634,1763261,539047,112942,55,6031138
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-25,1538,1607641,523411,108908,41,5785209
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-26,1508,1659038,521064,109999,27,5914165
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-27,1574,1655204,527427,108212,39,6075300
2018-09-28,1468,1631159,522421,101312,45,5700151
2018-09-28,1468,1631159,522421,101312,45,5700151
2018-09-28,1468,1631159,522421,101312,45,5700151
2018-09-28,1468,1631159,522421,101312,45,5700151
2018-09-28,1468,1631159,522421,101312,45,5700151
2018-09-28,1468,1631159,522421,101312,45,5700151
2018-09-28,1468,1631159,522421,101312,45,5700151
2018-09-28,1468,1631159,522421,101312,45,5700151
2018-09-28,1468,1631159,522421,101312,45,5700151
2018-09-28,1468,1631159,522421,101312,45,5700151
2018-09-28,1468,1631159,522421,101312,45,5700151
2018-09-28,1468,1631159,522421,101312,45,5700151
2018-09-28,1468,1631159,522421,101312,45,5700151
2018-09-28,1468,1631159,522421,101312,45,5700151
2018-09-28,1468,1631159,522421,101312,45,5700151
2018-09-28,1468,1631159,522421,101312,45,5700151
2018-09-28,1468,1631159,522421,101312,45,5700151
2018-09-28,1468,1631159,522421,101312,45,5700151
